# Optimal flow dependent on time 100 
 # Aggressives: 69 
0.05 	 1.0764 
0.10 	 1.0764 
0.15 	 1.0838 
0.20 	 1.0838 
0.25 	 1.0838 
0.30 	 1.0838 
0.35 	 1.0838 
0.40 	 1.0838 
0.45 	 1.0838 
0.50 	 1.0838 
0.55 	 1.0838 
0.60 	 1.0838 
0.65 	 1.0764 
0.70 	 1.0764 
0.75 	 1.0764 
0.80 	 1.0764 
0.85 	 1.0764 
0.90 	 1.0838 
0.95 	 1.0838 
1.00 	 1.0838 
1.05 	 1.0838 
1.10 	 1.0838 
1.15 	 1.0838 
1.20 	 1.0838 
1.25 	 1.0911 
1.30 	 1.0911 
1.35 	 1.0838 
1.40 	 1.0764 
1.45 	 1.0764 
1.50 	 1.0838 
1.55 	 1.0838 
1.60 	 1.0838 
1.65 	 1.0911 
1.70 	 1.0911 
1.75 	 1.0911 
1.80 	 1.0911 
1.85 	 1.0911 
1.90 	 1.0984 
1.95 	 1.0984 
2.00 	 1.0984 
2.05 	 1.0911 
2.10 	 1.0838 
2.15 	 1.0838 
2.20 	 1.0911 
2.25 	 1.0911 
2.30 	 1.0984 
2.35 	 1.0984 
2.40 	 1.0984 
2.45 	 1.0984 
2.50 	 1.0984 
2.55 	 1.0984 
2.60 	 1.0984 
2.65 	 1.0911 
2.70 	 1.0911 
2.75 	 1.0911 
2.80 	 1.0911 
2.85 	 1.0911 
2.90 	 1.1057 
2.95 	 1.0984 
3.00 	 1.0984 
3.05 	 1.0984 
3.10 	 1.0984 
3.15 	 1.0984 
3.20 	 1.0984 
3.25 	 1.0984 
3.30 	 1.0984 
3.35 	 1.0984 
3.40 	 1.0984 
3.45 	 1.0984 
3.50 	 1.0911 
3.55 	 1.0911 
3.60 	 1.0911 
3.65 	 1.0838 
3.70 	 1.0838 
3.75 	 1.0838 
3.80 	 1.0838 
3.85 	 1.0838 
3.90 	 1.0911 
3.95 	 1.0911 
4.00 	 1.0911 
4.05 	 1.0911 
4.10 	 1.0911 
4.15 	 1.0911 
4.20 	 1.0838 
4.25 	 1.0764 
4.30 	 1.0764 
4.35 	 1.0764 
4.40 	 1.0764 
4.45 	 1.0764 
4.50 	 1.0764 
4.55 	 1.0764 
4.60 	 1.0764 
4.65 	 1.0764 
4.70 	 1.0764 
4.75 	 1.0764 
4.80 	 1.0691 
4.85 	 1.0691 
4.90 	 1.0691 
4.95 	 1.0618 
5.00 	 1.0545 
5.05 	 1.0545 
5.10 	 1.0545 
5.15 	 1.0545 
5.20 	 1.0545 
5.25 	 1.0545 
5.30 	 1.0545 
5.35 	 1.0545 
5.40 	 1.0472 
5.45 	 1.0472 
5.50 	 1.0545 
5.55 	 1.0472 
5.60 	 1.0472 
5.65 	 1.0472 
5.70 	 1.0472 
5.75 	 1.0472 
5.80 	 1.0472 
5.85 	 1.0472 
5.90 	 1.0472 
5.95 	 1.0472 
6.00 	 1.0472 
6.05 	 1.0472 
6.10 	 1.0472 
6.15 	 1.0472 
6.20 	 1.0472 
6.25 	 1.0472 
6.30 	 1.0398 
6.35 	 1.0398 
6.40 	 1.0398 
6.45 	 1.0398 
6.50 	 1.0398 
6.55 	 1.0325 
6.60 	 1.0325 
6.65 	 1.0325 
6.70 	 1.0325 
6.75 	 1.0325 
6.80 	 1.0325 
6.85 	 1.0325 
6.90 	 1.0325 
6.95 	 1.0325 
7.00 	 1.0252 
7.05 	 1.0252 
7.10 	 1.0252 
7.15 	 1.0252 
7.20 	 1.0252 
7.25 	 1.0252 
7.30 	 1.0252 
7.35 	 1.0252 
7.40 	 1.0325 
7.45 	 1.0325 
7.50 	 1.0325 
7.55 	 1.0325 
7.60 	 1.0325 
7.65 	 1.0325 
7.70 	 1.0252 
7.75 	 1.0252 
7.80 	 1.0252 
7.85 	 1.0252 
7.90 	 1.0252 
7.95 	 1.0252 
8.00 	 1.0252 
8.05 	 1.0252 
8.10 	 1.0325 
8.15 	 1.0325 
8.20 	 1.0398 
8.25 	 1.0398 
8.30 	 1.0398 
8.35 	 1.0398 
8.40 	 1.0398 
8.45 	 1.0398 
8.50 	 1.0398 
8.55 	 1.0398 
8.60 	 1.0472 
8.65 	 1.0472 
8.70 	 1.0472 
8.75 	 1.0472 
8.80 	 1.0545 
8.85 	 1.0545 
8.90 	 1.0545 
8.95 	 1.0545 
9.00 	 1.0472 
9.05 	 1.0472 
9.10 	 1.0472 
9.15 	 1.0545 
9.20 	 1.0545 
9.25 	 1.0618 
9.30 	 1.0545 
9.35 	 1.0545 
9.40 	 1.0545 
9.45 	 1.0545 
9.50 	 1.0545 
9.55 	 1.0545 
9.60 	 1.0472 
9.65 	 1.0472 
9.70 	 1.0472 
9.75 	 1.0472 
9.80 	 1.0472 
9.85 	 1.0545 
9.90 	 1.0545 
9.95 	 1.0618 
10.00 	 1.0545 
10.05 	 1.0545 
10.10 	 1.0545 
10.15 	 1.0545 
10.20 	 1.0398 
10.25 	 1.0398 
10.30 	 1.0398 
10.35 	 1.0398 
10.40 	 1.0398 
10.45 	 1.0398 
10.50 	 1.0398 
10.55 	 1.0472 
10.60 	 1.0472 
10.65 	 1.0472 
10.70 	 1.0472 
10.75 	 1.0398 
10.80 	 1.0325 
10.85 	 1.0252 
10.90 	 1.0252 
10.95 	 1.0252 
11.00 	 1.0252 
11.05 	 1.0252 
11.10 	 1.0252 
11.15 	 1.0252 
11.20 	 1.0252 
11.25 	 1.0252 
11.30 	 1.0252 
11.35 	 1.0252 
11.40 	 1.0252 
11.45 	 1.0252 
11.50 	 1.0325 
11.55 	 1.0325 
11.60 	 1.0325 
11.65 	 1.0325 
11.70 	 1.0325 
11.75 	 1.0325 
11.80 	 1.0325 
11.85 	 1.0325 
11.90 	 1.0325 
11.95 	 1.0325 
12.00 	 1.0398 
12.05 	 1.0398 
12.10 	 1.0325 
12.15 	 1.0325 
12.20 	 1.0325 
12.25 	 1.0325 
12.30 	 1.0325 
12.35 	 1.0325 
12.40 	 1.0325 
12.45 	 1.0325 
12.50 	 1.0325 
12.55 	 1.0252 
12.60 	 1.0252 
12.65 	 1.0252 
12.70 	 1.0252 
12.75 	 1.0252 
12.80 	 1.0179 
12.85 	 1.0179 
12.90 	 1.0179 
12.95 	 1.0179 
13.00 	 1.0179 
13.05 	 1.0179 
13.10 	 1.0179 
13.15 	 1.0179 
13.20 	 1.0105 
13.25 	 1.0032 
13.30 	 1.0032 
13.35 	 1.0032 
13.40 	 1.0032 
13.45 	 1.0032 
13.50 	 1.0032 
13.55 	 0.9959 
13.60 	 0.9959 
13.65 	 0.9959 
13.70 	 0.9959 
13.75 	 0.9959 
13.80 	 0.9959 
13.85 	 0.9959 
13.90 	 0.9959 
13.95 	 0.9959 
14.00 	 0.9959 
14.05 	 0.9959 
14.10 	 0.9959 
14.15 	 0.9959 
14.20 	 0.9959 
14.25 	 0.9959 
14.30 	 0.9959 
14.35 	 0.9959 
14.40 	 0.9959 
14.45 	 0.9959 
14.50 	 0.9959 
14.55 	 0.9959 
14.60 	 0.9959 
14.65 	 0.9959 
14.70 	 0.9959 
14.75 	 0.9959 
14.80 	 0.9959 
14.85 	 0.9959 
14.90 	 0.9959 
14.95 	 0.9959 
15.00 	 0.9959 
15.05 	 1.0032 
15.10 	 1.0032 
15.15 	 1.0032 
15.20 	 1.0032 
15.25 	 1.0032 
15.30 	 1.0032 
15.35 	 1.0032 
15.40 	 1.0032 
15.45 	 1.0032 
15.50 	 1.0032 
15.55 	 1.0032 
15.60 	 0.9959 
15.65 	 1.0032 
15.70 	 1.0105 
15.75 	 1.0105 
15.80 	 1.0032 
15.85 	 1.0032 
15.90 	 1.0032 
15.95 	 1.0032 
16.00 	 1.0032 
16.05 	 1.0032 
16.10 	 1.0105 
16.15 	 1.0105 
16.20 	 1.0105 
16.25 	 1.0105 
16.30 	 1.0105 
16.35 	 1.0105 
16.40 	 1.0032 
16.45 	 1.0032 
16.50 	 1.0032 
16.55 	 1.0032 
16.60 	 1.0032 
16.65 	 1.0105 
16.70 	 1.0179 
16.75 	 1.0179 
16.80 	 1.0179 
16.85 	 1.0179 
16.90 	 1.0252 
16.95 	 1.0252 
17.00 	 1.0252 
17.05 	 1.0252 
17.10 	 1.0179 
17.15 	 1.0179 
17.20 	 1.0179 
17.25 	 1.0179 
17.30 	 1.0179 
17.35 	 1.0252 
17.40 	 1.0252 
17.45 	 1.0325 
17.50 	 1.0398 
17.55 	 1.0398 
17.60 	 1.0398 
17.65 	 1.0398 
17.70 	 1.0398 
17.75 	 1.0398 
17.80 	 1.0398 
17.85 	 1.0398 
17.90 	 1.0398 
17.95 	 1.0398 
18.00 	 1.0398 
18.05 	 1.0398 
18.10 	 1.0398 
18.15 	 1.0472 
18.20 	 1.0472 
18.25 	 1.0398 
18.30 	 1.0398 
18.35 	 1.0398 
18.40 	 1.0398 
18.45 	 1.0398 
18.50 	 1.0325 
18.55 	 1.0325 
18.60 	 1.0325 
18.65 	 1.0325 
18.70 	 1.0325 
18.75 	 1.0325 
18.80 	 1.0325 
18.85 	 1.0325 
18.90 	 1.0252 
18.95 	 1.0252 
19.00 	 1.0252 
19.05 	 1.0252 
19.10 	 1.0179 
19.15 	 1.0179 
19.20 	 1.0179 
19.25 	 1.0179 
19.30 	 1.0179 
19.35 	 1.0179 
19.40 	 1.0179 
19.45 	 1.0179 
19.50 	 1.0179 
19.55 	 1.0179 
19.60 	 1.0105 
19.65 	 1.0105 
19.70 	 1.0105 
19.75 	 1.0105 
19.80 	 1.0105 
19.85 	 1.0032 
19.90 	 1.0105 
19.95 	 1.0105 
20.00 	 1.0105 
20.05 	 1.0105 
20.10 	 1.0105 
20.15 	 1.0105 
20.20 	 1.0105 
20.25 	 1.0032 
20.30 	 1.0032 
20.35 	 1.0032 
20.40 	 1.0032 
20.45 	 1.0032 
20.50 	 1.0032 
20.55 	 0.9959 
20.60 	 0.9959 
20.65 	 0.9959 
20.70 	 0.9959 
20.75 	 0.9959 
20.80 	 0.9959 
20.85 	 1.0032 
20.90 	 1.0032 
20.95 	 1.0032 
21.00 	 1.0032 
21.05 	 1.0032 
21.10 	 0.9959 
21.15 	 0.9959 
21.20 	 0.9959 
21.25 	 0.9813 
21.30 	 0.9813 
21.35 	 0.9813 
21.40 	 0.9813 
21.45 	 0.9886 
21.50 	 0.9886 
21.55 	 0.9959 
21.60 	 0.9959 
21.65 	 0.9959 
21.70 	 0.9959 
21.75 	 0.9959 
21.80 	 0.9959 
21.85 	 0.9959 
21.90 	 0.9959 
21.95 	 0.9959 
22.00 	 1.0032 
22.05 	 1.0032 
22.10 	 1.0032 
22.15 	 1.0032 
22.20 	 1.0032 
22.25 	 1.0032 
22.30 	 1.0032 
22.35 	 1.0032 
22.40 	 1.0032 
22.45 	 1.0032 
22.50 	 1.0032 
22.55 	 1.0032 
22.60 	 0.9959 
22.65 	 0.9959 
22.70 	 0.9959 
22.75 	 0.9959 
22.80 	 0.9959 
22.85 	 0.9959 
22.90 	 1.0032 
22.95 	 1.0032 
23.00 	 1.0032 
23.05 	 1.0032 
23.10 	 1.0032 
23.15 	 1.0032 
23.20 	 1.0105 
23.25 	 1.0105 
23.30 	 1.0032 
23.35 	 1.0032 
23.40 	 1.0032 
23.45 	 1.0032 
23.50 	 1.0032 
23.55 	 1.0032 
23.60 	 1.0032 
23.65 	 1.0032 
23.70 	 1.0032 
23.75 	 1.0032 
23.80 	 1.0032 
23.85 	 1.0032 
23.90 	 1.0105 
23.95 	 1.0105 
24.00 	 1.0179 
24.05 	 1.0179 
24.10 	 1.0179 
24.15 	 1.0179 
24.20 	 1.0179 
24.25 	 1.0179 
24.30 	 1.0179 
24.35 	 1.0179 
24.40 	 1.0179 
24.45 	 1.0179 
24.50 	 1.0179 
24.55 	 1.0179 
24.60 	 1.0179 
24.65 	 1.0252 
24.70 	 1.0325 
24.75 	 1.0325 
24.80 	 1.0325 
24.85 	 1.0325 
24.90 	 1.0325 
24.95 	 1.0325 
25.00 	 1.0325 
25.05 	 1.0325 
25.10 	 1.0325 
25.15 	 1.0325 
25.20 	 1.0325 
